"longitude","latitude","COUNTRY","MeanTemp","AnnPrec","soilclass","sand","silt","clay","cec","ph_cacl2","toc"
25.3482,50.1596,"UKR",7.5,591,"m",64.6,18.8,16.6,21,7.22,1.7
25.3525,35.3111,"HEL",18.7,531,"m",43.7,34.9,21.4,17.5,7.32,1.6
25.3717,49.6211,"UKR",7,641,"m",17,62.5,20.5,24.4,6.2,2.5
25.3847,37.0683,"HEL",18.4,393,"m",60.2,21.2,18.6,16.9,5.03,1.4
25.4,61.05,"FIN",3.8,651,"l",43.4,42.4,14.3,17.4,5.52,2.5
25.4667,66.4167,"FIN",0.6,507,"l",54.2,38.8,7,17.5,4.81,7.5
25.4667,68.3667,"FIN",-2.4,457,"ll",91.3,7.7,1,10.6,3.54,3.2
25.4669,69.4533,"NOR",-2.3,387,"ll",62,37.4,0.6,10.9,4.68,2
25.4844,40.4603,"HEL",15.1,576,"s",48.3,18.3,33.4,36.5,7.33,1
25.4933,54.9081,"LIT",6,657,"l",62.9,22.1,15,16.7,6.58,1.2
25.5333,67,"FIN",-0.5,512,"ll",81.4,16.4,2.2,11,4.61,2.9
25.5511,50.5629,"UKR",7.2,574,"m",24.2,57.5,18.4,18.7,5.54,1
25.5614,50.9446,"UKR",7.1,573,"m",61.6,22.5,15.9,17.2,7.15,1.2
25.565,70.3267,"NOR",-1.2,450,"ll",71.9,26.2,2,7.1,4.21,1.7
25.603,51.3933,"UKR",7.1,582,"ll",96.3,2.7,1,2.9,4.55,0.8
25.6167,63.2333,"FIN",2.4,580,"l",56.3,37.1,6.6,7.6,5.44,1.7
25.6169,55.4619,"LIT",5.8,655,"m",43.4,35.5,21.2,15.8,7.18,1.1
25.6331,51.7699,"UKR",7.1,586,"ll",97.8,1.3,0.9,8.3,4.37,0.8
25.6496,56.5621,"LAV",5.6,665,"m",33.9,44.5,21.6,18.5,5.66,1
25.65,68.9,"FIN",-2.3,415,"ll",92.7,6.4,0.9,8.6,4.25,2.2
25.6545,41.6828,"BUL",11.8,602,"s",43.9,28.4,27.7,26.9,5.54,1.6
25.6587,42.1063,"BUL",12.3,574,"s",44.3,26.2,29.5,38.3,7.37,1.7
25.6932,56.929,"LAV",5,697,"s",25.5,47.8,26.7,25.4,7.12,1.6
25.7042,41.0947,"HEL",14.1,561,"l",70.5,18.4,11,13,3.81,0.7
25.7167,60.3167,"FIN",4.8,628,"m",51.7,24.5,23.8,23.4,5.1,3.6
25.7333,65.1333,"FIN",1.6,472,"l",32.4,54.9,12.8,8.2,5.01,1.8
25.75,63.6333,"FIN",1.9,562,"l",49.1,37.6,13.3,19.5,5.76,9.2
25.7664,58.5919,"EST",5.2,617,"l",61.5,29.8,8.7,11.8,6.1,1.2
25.777,43.1089,"BUL",11.2,593,"s",30.7,38.9,30.4,32.3,6.07,1.2
25.807,48.2057,"UKR",7.7,668,"s",28.7,43.5,27.9,35.4,6.89,2.5
25.8333,69.3833,"FIN",-2.1,391,"ll",75.6,22.9,1.5,4,4.14,1.4
25.8484,43.5072,"BUL",10.4,619,"m",29.6,47.2,23.2,15.5,6.92,0.9
25.85,61.4167,"FIN",3.8,645,"ll",50.4,44.8,4.8,14.1,5.71,3.1
25.8503,57.3729,"LAV",4.8,689,"l",66.3,25.4,8.3,10.7,4.89,1.4
25.8508,55.8772,"LIT",5.5,662,"m",60.6,21.7,17.6,19.7,6.95,1.2
25.8517,58.9295,"EST",4.9,634,"m",34.9,44.7,20.4,19.3,6.99,1.8
25.8667,61.8,"FIN",3.5,654,"l",35.2,49.8,15,4.9,4.32,2.6
25.9006,48.7116,"UKR",8,656,"s",13.6,59.8,26.6,23,6.58,1.5
25.9142,69.5714,"NOR",-1.9,393,"ll",70.2,28.6,1.1,9,4.07,1.3
25.9167,69.6667,"FIN",-2.1,405,"l",48.2,45.5,6.3,11.6,5.23,1.3
25.9308,42.6606,"BUL",10.9,615,"s",51.2,21.8,27,24.2,6.01,1.2
25.9322,58.0402,"EST",5.2,631,"l",47.9,41,11.1,10.5,5.97,1.6
25.95,68.45,"FIN",-2.3,448,"ll",63.2,36,0.8,41.9,4.71,23
25.9649,49.1099,"UKR",7.6,646,"s",16.8,58,25.3,27.2,6.9,2
25.9833,62.3167,"FIN",3.3,634,"m",24.6,57.6,17.8,10.1,5.73,1.1
25.99,56.1774,"LAV",5.6,661,"l",60.5,29.1,10.4,8.4,4.9,1.3
26.0229,57.7529,"LAV",5.3,638,"m",38.3,40.9,20.8,17.7,5.55,1.7
26.0333,67.5167,"FIN",-1.3,502,"ll",79.4,19.6,1.1,3.5,3.97,2
26.0438,49.5352,"UKR",7.1,643,"m",16.4,60.3,23.3,25.6,7.19,2.2
26.0667,64.1667,"FIN",1.9,521,"l",50.1,41.4,8.4,9.2,4.7,1.7
26.0753,35.1994,"HEL",18.7,563,"m",45,35.4,19.7,24.6,7.49,2.2
26.0833,65.95,"FIN",0.6,514,"m",32.4,51.7,15.9,14.6,4.64,3.2
26.0875,38.35,"HEL",17.2,631,"s",43.1,19.8,37.1,31.4,7.67,0.8
26.104,50.5563,"UKR",6.9,585,"m",15.6,64.9,19.6,15.3,5.26,1.4
26.1414,50.0083,"UKR",7,624,"m",17.7,61.4,20.9,26,7.07,2
26.1667,62.75,"FIN",2.8,615,"l",46.4,41.4,12.2,28,5.24,16
26.1906,55.21,"LIT",5.6,661,"l",75.4,18,6.6,6.4,7.03,0.5
26.2167,65,"FIN",1.5,496,"ll",57.4,41.9,0.7,45,5.12,41
26.2307,50.9489,"UKR",7.1,592,"ll",75.9,23,1,5.5,4.27,0.6
26.2472,39.2278,"HEL",16.8,599,"s",50.5,18.3,31.2,20.1,5.99,1
26.2577,48.2712,"UKR",8.6,624,"m",22.2,54.1,23.7,25.8,5.51,1.8
26.2824,59.3847,"EST",4.7,623,"l",54.3,36.6,9,24.3,6.47,3.1
26.3,60.8167,"FIN",4.1,630,"m",39.2,40.6,20.2,18.6,5.02,2.6
26.3096,43.0932,"BUL",9.3,672,"m",50,30.4,19.6,17.4,4.56,1
26.3162,51.3402,"UKR",7.1,602,"ll",57.4,39.2,3.4,9,5.52,1.2
26.3167,64.5667,"FIN",1.5,516,"ll",89,10.1,1,7.9,5.55,3.1
26.3293,42.6061,"BUL",11.8,604,"s",22.6,49.5,27.9,30.6,7.42,1.8
26.3333,41.0275,"HEL",14,605,"s",27.8,39.1,33.1,27,6.74,0.8
26.3489,43.8897,"BUL",11.1,583,"s",31.1,39.6,29.3,34.5,5.99,1.4
26.3833,43.4554,"BUL",10.3,622,"s",18.1,52.8,29.1,30.5,7.33,1.3
26.3867,57.407,"LAV",5.2,649,"ll",91,8.1,0.9,10.6,6.18,1.3
26.4,67.0167,"FIN",-0.7,527,"ll",73.4,22.9,3.7,12.5,4.74,3.2
26.4049,42.0645,"BUL",12.2,614,"m",46.8,31.4,21.8,32.1,7.41,1.5
26.5041,57.8854,"EST",5,625,"l",44.1,43.3,12.6,16.3,5.79,1.3
26.5167,66.3833,"FIN",0.3,515,"m",27.9,56.8,15.4,11.6,5.73,3
26.5273,49.1685,"UKR",7.5,657,"s",19.7,53.5,26.8,30.6,7.09,1.9
26.531,48.6566,"UKR",7.9,645,"m",16.5,60.4,23.1,19.9,7.11,1.5
26.5374,56.1413,"LAV",5.6,652,"l",43.6,42.8,13.6,18.2,6.68,2.6
26.5461,41.4847,"HEL",13.7,606,"s",38.9,30.9,30.2,20.1,6.57,0.6
26.5801,56.9816,"LAV",5.2,656,"m",45.6,34.4,20,22.4,7.21,2
26.5813,58.3606,"EST",5,603,"l",47.2,40.6,12.3,10.9,6.36,1.3
26.5833,61.7167,"FIN",3.6,641,"l",51.7,33.4,14.8,27.8,5.36,12
26.5886,37.3494,"HEL",17.9,664,"m",61.2,19.7,19.1,10.5,5.3,1
26.6,61.2833,"FIN",3.7,642,"ll",59,40.2,0.8,46.7,4.69,40
26.6207,51.729,"UKR",7.1,611,"ll",95.6,3.6,0.9,9.9,4.96,1
26.6382,59.1755,"EST",4.6,615,"ll",62,33.4,4.6,11.3,6.54,2
26.6667,63.1333,"FIN",2.5,595,"m",38.8,42.4,18.8,15.2,5.01,2.6
26.6691,56.5923,"LAV",5.4,653,"l",48.8,41.5,9.7,10.6,5.83,1.7
26.7001,59.009,"EST",4.8,613,"l",40.2,46.6,13.1,15.6,7.04,1.3
26.7344,49.4531,"UKR",7.1,671,"s",14.8,59.7,25.5,27.2,6.28,1.9
26.75,63.5667,"FIN",2.1,575,"m",46.4,37,16.6,35.1,5.33,9.2
26.7667,67.9167,"FIN",-1.6,475,"l",45.7,48.7,5.6,12.6,4.5,1.9
26.7819,50.388,"UKR",7.1,663,"m",26.5,54.3,19.2,14.5,6.32,1.4
26.7833,68.8167,"FIN",-1.4,410,"l",61.9,29.8,8.3,16,5.02,6
26.8,65.45,"FIN",0.8,520,"ll",66.5,31.2,2.3,13,5.6,1.4
26.8724,49.9507,"UKR",7.2,684,"s",10.9,59.1,30,39.6,7.32,1.6
26.8826,42.1713,"BUL",12.2,623,"m",48.2,32.5,19.3,26.6,4.76,1.5
26.8833,67.3333,"FIN",-1.2,521,"l",51.6,42.3,6.1,11,5.42,2.9
26.8943,50.907,"UKR",7.2,639,"ll",94.3,4.8,0.9,3.9,4.91,0.6
26.9358,42.6387,"BUL",11.3,645,"m",41.1,36.1,22.7,47,6.55,1.4
27,60.5333,"FIN",4.7,600,"l",52.4,32.7,14.9,12.9,4.54,4.7
27.0167,69.7833,"FIN",-0.8,406,"l",52.5,41,6.5,8.3,4.25,3.5
27.042,43.939,"BUL",10.9,550,"s",28.3,43.4,28.3,27.3,7.25,1.7
27.0599,51.3226,"UKR",7.1,637,"ll",96.8,2.2,1,6.9,4.14,1.1
27.0667,62.6833,"FIN",2.7,629,"ll",58.3,40.6,1.1,5.7,5.06,2.7
27.0794,43.0908,"BUL",11.5,587,"s",29.6,42.1,28.3,32.3,6.08,1.4
27.12,43.488,"BUL",10.2,599,"m",29.2,46.7,24.1,37.3,7.27,2.2
27.1314,36.8597,"HEL",19,714,"ss",26.6,31.8,41.6,27,7.59,0.6
27.1375,48.6661,"UKR",7.8,647,"s",16.7,56.5,26.8,26.9,5.93,1.7
27.1667,65.8667,"FIN",0.2,533,"ll",74,22.6,3.4,5.7,4.54,2.1
27.1748,57.4355,"LAV",4.6,645,"ll",97.7,1.5,0.8,14.6,6.61,1.7
27.2,64.1333,"FIN",1.5,560,"l",59.7,34.3,6,19.1,5.29,3
27.2026,58.0258,"EST",4.9,611,"l",31,57.2,11.8,12.8,6.78,1.1
27.2306,70.5883,"NOR",0.6,429,"ll",59.8,39,1.3,22.7,5.6,6
27.2333,68.2333,"FIN",-2,461,"ll",68.6,28.3,3.1,14.2,4.77,7.1
27.25,66.4,"FIN",-0.1,528,"ll",51,44.4,4.6,10.2,5.49,1.7
27.2644,49.0328,"UKR",7.5,660,"m",26.5,49.6,23.8,23.5,5.86,1.3
27.2833,60.85,"FIN",4.2,625,"l",51.7,39.6,8.7,9.8,5.52,2
27.3333,64.35,"FIN",1.4,546,"m",35.6,47.2,17.2,10.1,4.4,1.7
27.3575,51.5701,"UKR",7.1,629,"ll",97.1,2.1,0.9,14.1,5.09,2.7
27.3833,66.6833,"FIN",-0.4,524,"l",35.4,49.8,14.8,19.7,5.63,5.8
27.4,61.1,"FIN",3.9,633,"l",44.1,49.5,6.4,4.5,5.64,1.8
27.4061,42.6254,"BUL",12.4,584,"m",49.8,30.3,19.9,21.1,6.21,1
27.4106,49.4554,"UKR",7.4,665,"m",33.5,43.3,23.2,29.9,5.63,2.3
27.493,56.0737,"LAV",5.1,645,"l",61.4,23.9,14.7,12.7,7.09,0.8
27.4944,56.6375,"LAV",5,646,"l",59.9,28.3,11.7,15.8,5.8,2.2
27.5167,63.4833,"FIN",1.8,607,"m",36.8,47.2,16,19.4,5.66,2.5
27.5294,43.8477,"BUL",10.8,535,"s",24.2,49.2,26.6,25.2,5.45,1.7
27.5646,43.4024,"BUL",11,562,"m",25.3,51,23.7,35.2,7.46,2.2
27.6,68.6667,"FIN",-0.9,409,"ll",62.5,33.2,4.3,11,4.69,2.1
27.6087,42.1247,"BUL",12.2,620,"m",43.3,35.9,20.7,24.5,5.51,2.1
27.6282,50.2985,"UKR",7.2,671,"m",31.7,52.5,15.7,9.9,5.07,0.9
27.6707,51.2429,"UKR",7,642,"ll",55.3,41.1,3.6,10.6,5.03,1.3
27.6777,42.9508,"BUL",12.3,557,"m",34.5,43.6,21.8,16.8,5.01,1.3
27.6974,49.9313,"UKR",7.3,668,"m",20.2,60.6,19.2,25.4,6.44,2.2
27.7,61.75,"FIN",3.8,633,"l",49.9,40.5,9.6,19.7,5.88,6.1
27.7,62.9833,"FIN",3,621,"m",24.8,57.2,18,10.5,6.5,1.3
27.7,65.3667,"FIN",0.4,550,"m",29.6,55.1,15.3,12.7,5,1.6
27.7092,50.7648,"UKR",7,663,"ll",42.3,52.9,4.8,17.1,6.85,1.8
27.75,67.8,"FIN",-1.2,482,"ll",79.5,19.4,1.1,12.6,4.75,4.4
27.8167,62.1667,"FIN",3.4,635,"m",30.8,52.6,16.6,10.5,4.92,2.3
27.8337,48.6122,"UKR",7.9,638,"s",19.4,53,27.6,28.6,6.43,1.7
27.8636,51.5779,"UKR",7.1,632,"ll",95.8,3.3,0.9,5.1,3.63,2
27.8667,70.0667,"FIN",0.1,442,"ll",65.8,30.7,3.5,5.7,4.51,1.6
27.8809,59.3695,"EST",4.7,630,"m",59.2,21.7,19.1,17.5,7.06,2.2
27.9333,60.7167,"FIN",4.4,636,"l",59.6,35.2,5.2,33.3,4.23,31
27.9665,48.9279,"UKR",7.5,640,"m",17.3,59.9,22.8,17.1,5.53,1
28.0663,49.3703,"UKR",7.4,642,"m",24.3,58,17.8,12.9,6.14,1.2
28.0683,36.1575,"HEL",19,864,"s",23.2,46.2,30.6,29.3,7.37,0.9
28.0833,64.8167,"FIN",0.2,584,"ll",53,45.9,1.1,9.7,4.84,1.7
28.1,63.9333,"FIN",1.1,604,"ll",53.7,45.2,1.1,10.8,5.07,2.9
28.1118,43.4163,"BUL",11.3,542,"s",28.7,42.6,28.6,40.6,5.37,2
28.1756,70.3811,"NOR",1.2,440,"ll",82.8,16.3,0.9,10,4.59,2.1
28.1908,49.8606,"UKR",7.3,645,"m",57.7,23.1,19.2,21.5,6.16,1.4
28.2167,66.25,"FIN",-0.4,558,"ll",60.6,36.5,2.9,8.6,4.99,3.4
28.2667,62.4667,"FIN",3,640,"m",36.3,46.8,17,12.1,5.26,2.6
28.2667,69.35,"FIN",-0.1,434,"ll",64.5,34.6,1,8.5,4.29,3.3
28.2868,51.4561,"UKR",7,644,"ll",97.6,1.6,0.8,7.8,4.55,1
28.3135,50.2667,"UKR",7.3,635,"ll",41.4,54.8,3.8,10.3,6.22,1.1
28.3167,68.85,"FIN",-0.3,435,"ll",69.8,25.8,4.4,7.1,4.3,1.5
28.35,61.45,"FIN",3.6,655,"l",52.9,41.1,6,28.7,4.69,32
28.3667,67.2333,"FIN",-0.5,509,"l",61.4,30.3,8.3,7.1,5.14,1.5
28.3667,67.4667,"FIN",-0.7,497,"ll",58.8,39.4,1.9,10.4,4.28,2.7
28.4333,62.9833,"FIN",2.3,632,"ll",74.9,22.7,2.4,9.8,4.88,2.5
28.4373,51.1702,"UKR",7.1,639,"ll",85,11.9,3.1,7.3,5.68,1.6
28.4777,50.7287,"UKR",7.2,634,"l",47.9,43.1,9,11.4,5.98,1.1
28.5,64.3667,"FIN",1.1,584,"ll",62.4,33.8,3.8,9.2,5.29,3
28.55,61.0333,"FIN",4.2,667,"m",34.6,42.1,23.3,27.9,5.26,3.7
28.5652,48.5378,"UKR",7.9,617,"s",22.1,41.5,36.4,30.1,5.45,1.8
28.5833,63.3667,"FIN",2,617,"ll",66.6,32.1,1.3,9.7,6.02,2.1
28.5882,48.8877,"UKR",7.7,620,"m",17.2,58.4,24.4,18.8,6.25,1.3
28.6031,70.4328,"NOR",1,467,"l",73.6,20.1,6.3,14.6,5.39,1.6
28.65,66.5333,"FIN",-0.5,555,"ll",55.7,43.3,1,8.8,4.83,3
28.7333,63.7167,"FIN",1.8,598,"m",35.3,48.1,16.6,15.7,5.51,3.4
28.7333,64.85,"FIN",0.5,589,"l",65.3,29.2,5.5,11.1,5.53,2.9
28.7354,45.3848,"UKR",10.9,456,"s",10.2,62.1,27.7,24.6,7.41,2
28.7713,49.3551,"UKR",7.4,626,"m",40.6,36.6,22.8,23.9,6.01,2.3
28.8205,45.6789,"UKR",10.6,468,"s",18.7,53.4,28,32.6,7.49,1.5
28.8653,49.6855,"UKR",7.2,633,"m",14.5,67.2,18.3,26.9,7.47,2
28.8667,61.95,"FIN",3.2,646,"ll",69.1,27.6,3.4,13.7,5.06,4.2
28.8849,50.1812,"UKR",7.3,625,"l",35.1,56.5,8.4,11,5.26,0.8
28.9667,67.0333,"FIN",-0.5,526,"ll",65.9,33.2,0.9,11.6,5.34,1.7
29,62.4667,"FIN",2.3,648,"l",41.8,50.1,8.1,9.8,6.14,2.4
29.0667,65.2167,"FIN",0.2,587,"ll",54.8,42,3.2,34.8,4.27,29
29.2104,50.9602,"UKR",7.3,634,"m",26.9,50.9,22.2,15.5,5.97,0.8
29.2167,45.5635,"UKR",10.9,418,"s",26.1,44.3,29.6,34.4,7.43,2
29.2333,67.2,"FIN",-0.7,528,"ll",95.2,3.9,0.9,8.2,5.15,2
29.2362,47.5822,"UKR",8.8,565,"s",28.3,43.9,27.8,36.2,7.38,2.8
29.2379,48.4241,"UKR",8.1,600,"s",22.6,48.2,29.2,32,5.7,1.8
29.2561,69.7036,"NOR",0.8,462,"ll",55.1,44.1,0.8,18,3.68,9.9
29.2677,50.6506,"UKR",7.4,630,"ll",95,4.2,0.9,8.8,5.51,1.2
29.2833,65.7167,"FIN",-0.3,593,"ll",56.4,42.3,1.3,9.7,5.65,2.9
29.3106,47.8941,"UKR",8.1,590,"s",19.2,51.9,28.9,41.1,6.69,2.8
29.311,46.015,"UKR",10.6,460,"m",42.9,33.2,23.9,27.4,7.11,1.6
29.3208,48.8356,"UKR",7.5,617,"m",18,57.3,24.6,23,5.59,1.3
29.3833,62.8,"FIN",2.4,616,"s",39.3,32.6,28.1,17.8,4.64,6.9
29.4228,46.377,"UKR",9.8,502,"s",5.5,64.7,29.8,40.2,7.46,2.5
29.45,61.5,"FIN",3.5,652,"ll",99,0.1,0.9,12.5,5.04,1
29.5333,63.1667,"FIN",1.7,623,"ll",58.4,40.8,0.7,46,5.47,38
29.5333,64.3,"FIN",1,593,"ll",86,12.9,1.1,8.1,5.37,2.1
29.5333,66.3667,"FIN",-0.8,580,"ll",73.6,25.3,1.1,7.4,4.09,1.8
29.5417,49.7461,"UKR",7.4,630,"m",17.1,61.7,21.2,24.5,6.66,2.1
29.55,65.1333,"FIN",0,595,"ll",51.2,44.4,4.4,20.3,6.1,5.4
29.5537,49.2453,"UKR",7.3,628,"s",19.1,53,27.9,33.5,7.13,2.3
29.5667,66.0833,"FIN",-0.5,583,"ll",59.6,39.7,0.7,37.9,4,42
29.6346,47.4376,"UKR",9,538,"s",25.7,46.8,27.5,36.1,7.44,1.7
29.7033,50.1862,"UKR",7.5,631,"m",48,33.6,18.3,19.9,5.88,1.3
29.7295,45.7415,"UKR",11,408,"s",27.1,47.2,25.8,26.5,6.15,1.6
29.7667,61.8333,"FIN",2.8,641,"ll",81.1,17.9,1,6.5,5.2,1.8
29.7712,50.5916,"UKR",7.6,629,"m",38.8,46.1,15.2,20.2,6.24,1.7
29.8096,47.0356,"UKR",9.3,521,"s",24.5,44.9,30.6,41.2,7.23,2.8
29.8372,47.8371,"UKR",8.2,567,"s",26.2,45.5,28.3,34.8,6.04,2.9
29.8721,51.0028,"UKR",7.5,629,"m",53.3,25.4,21.2,23.7,7.21,1.4
29.8875,46.0633,"UKR",10.7,447,"s",21.1,51.5,27.3,33.5,7.49,1.6
29.9285,48.3202,"UKR",7.8,589,"s",20.2,50.7,29.1,31.6,6.37,2.2
3.0578,47.6379,"FRA",10.5,714,"l",35.4,49.7,14.9,10.6,6.31,1.1
3.0719,47.1894,"FRA",10.7,737,"l",77.2,11,11.8,18.6,6.04,1.7
3.0875,42.2325,"SPA",15.9,578,"m",31.2,44.4,24.4,20.9,7.36,1.1
3.1603,46.7451,"FRA",10.8,746,"l",53.6,31.5,15,12.2,4.04,1.5
3.2358,46.2945,"FRA",10.8,726,"s",34,35.8,30.2,39.9,7.5,2.1
3.2614,39.5508,"SPA",16.4,640,"l",54.5,36,9.5,15.9,7.31,2.2
3.2823,45.8423,"FRA",11,643,"m",54.3,25.1,20.6,23.9,5.8,1.7
3.3439,51.1758,"BEL",10.1,738,"ll",88.5,10.5,1,13.3,6.08,2
3.3462,45.3991,"FRA",10.9,624,"m",53.5,28.3,18.2,13,5.6,1.6
3.3644,50.3631,"FRA",10.2,684,"s",20.1,52.4,27.5,22.1,7.41,1.7
3.4305,44.9539,"FRA",6.8,832,"ll",88.3,10.7,1.1,14.6,4.6,5.9
3.4381,49.9269,"FRA",9.7,678,"m",16.4,59.1,24.5,21.9,7.29,1.1
3.4453,44.064,"FRA",9.6,804,"ll",75.2,22.8,2,19.6,5.93,2.5
3.4624,44.4787,"FRA",10.4,715,"l",60.2,26.4,13.5,28,7.15,2.6
3.4897,49.4764,"FRA",9.9,615,"l",59.4,28.2,12.4,13.7,6.12,0.7
3.5475,49.0353,"FRA",9.5,666,"m",23.8,54.8,21.4,17.3,6.4,1.1
3.5479,43.6107,"FRA",13.9,700,"m",49.8,30.5,19.7,23.3,7.26,2.3
3.6672,48.135,"FRA",10.1,691,"m",34.6,48.9,16.5,20.1,7.21,1.2
3.7214,47.6775,"FRA",10.7,701,"m",51.4,26.1,22.5,31.9,7.24,2.6
3.7858,47.2447,"FRA",10.5,766,"m",56.8,26.7,16.5,13.2,4.28,1.1
3.8432,46.784,"FRA",10.8,755,"m",42.1,40.2,17.7,6.7,4.32,1.4
3.8924,46.3312,"FRA",10.8,740,"m",39,45.3,15.7,14.2,5.52,1.1
3.9369,50.8153,"BEL",10.3,768,"m",28.8,51.5,19.7,15.8,5.13,1.3
3.937,45.8862,"FRA",9.6,757,"m",49,34.3,16.7,23.3,5.84,2.1
3.9902,45.4319,"FRA",7.4,820,"l",60.3,29.3,10.4,9.3,4.01,1
30.0167,63.5333,"FIN",1.6,605,"l",39.6,54.2,6.3,7.4,4.59,2
30.0369,69.4553,"NOR",1,456,"m",66.6,18.1,15.3,46.7,5.78,36
30.0983,70.0931,"NOR",1.5,502,"ll",64.9,34,1.1,37.4,6.14,11
30.1167,62.6333,"FIN",1.7,640,"l",53.5,40.8,5.7,10.3,4.87,3.5
30.15,64.1333,"FIN",0.7,608,"ll",70.2,28.4,1.4,13.1,5.79,2.5
30.2333,62.2,"FIN",2.3,633,"ll",51.3,45,3.6,11.4,5.67,2.4
30.2365,46.4959,"UKR",10.3,468,"s",31.4,39.2,29.3,30.5,7.24,1.6
30.2961,46.8174,"UKR",9.8,484,"s",25.3,47.5,27.1,38.4,7.3,2.2
30.2961,69.6606,"NOR",1.2,478,"l",47.4,44.6,8.1,44,6.31,9.3
30.3388,49.6537,"UKR",7.8,613,"m",20.3,58.6,21.1,23.8,5.82,1.6
30.3869,50.1081,"UKR",7.7,629,"m",35.2,44.5,20.3,22.1,5.24,1.9
30.4027,47.3621,"UKR",8.9,512,"s",33.6,40.5,25.9,41,6.35,3.7
30.5849,47.8265,"UKR",8.4,522,"s",16,56.6,27.4,41.7,6.39,3.4
30.6164,48.2452,"UKR",7.9,548,"s",21.8,49.4,28.8,40.3,7.24,2.9
30.6206,46.4388,"UKR",10.3,461,"s",22.5,49.6,27.9,29,6.42,1.6
30.6524,51.0359,"UKR",7.7,615,"ll",93.7,5.4,0.9,10.3,5.26,2.2
30.7667,62.2833,"FIN",1.7,645,"ll",59.1,38.5,2.5,32.5,4.43,20
30.8049,50.4737,"UKR",8,614,"l",46,44,10.1,9,4.98,1
30.8578,51.3671,"UKR",7.4,610,"ll",50.5,48.4,1.2,6,5.68,0.7
30.8833,49.954,"UKR",7.6,611,"m",23.6,57.1,19.3,26.7,7.01,2.6
30.8948,49.5508,"UKR",7.6,599,"m",29.6,51,19.3,21.3,5.98,1.6
30.9303,47.2225,"UKR",9.4,482,"s",27.1,42.4,30.4,38,7.29,2.3
30.9333,62.6333,"FIN",1.5,634,"ll",49.6,49.3,1.1,14.3,5.03,2
30.9585,46.848,"UKR",9.8,471,"s",22,51.4,26.6,36.9,5.87,2.6
30.9775,51.8337,"UKR",6.9,604,"ll",93.2,5.9,0.9,14.3,6.5,1.9
31.1788,48.0916,"UKR",8.2,512,"s",22.2,50.3,27.5,37.8,5.99,3.2
31.1879,50.3765,"UKR",8,584,"l",42.6,43.3,14,16.5,5.97,0.8
31.1916,47.6689,"UKR",9,483,"s",34.8,38.2,27.1,36.9,6.13,2.5
31.25,62.9167,"FIN",1.3,622,"ll",47.7,51.6,0.7,45.3,4.81,46
31.4312,50.9413,"UKR",7.6,589,"l",33.8,55.5,10.7,14.6,5.4,1.4
31.5056,49.4455,"UKR",8.2,553,"m",36.2,47.5,16.3,11.5,6.51,1
31.6029,46.7532,"UKR",10,452,"s",21.9,51.2,27,24.1,4.79,1.5
31.6059,47.1468,"UKR",9.5,469,"s",7.6,56.1,36.3,36,7.07,2.6
31.6241,51.773,"UKR",7,593,"l",32.9,55.2,11.9,17.8,5.66,1.8
31.6474,51.3197,"UKR",7.4,590,"l",25.5,61.5,13,9.7,4.97,1.1
31.6941,49.9356,"UKR",8,557,"m",33.1,49.2,17.7,22.1,6.07,2.2
31.7347,52.0262,"UKR",6.8,593,"ll",45.4,50.1,4.6,10.3,4.81,1.1
31.8513,47.554,"UKR",8.9,478,"l",43.7,42.3,14.1,30.4,7.34,5.6
31.8785,50.2601,"UKR",7.8,556,"l",3.5,83,13.5,27.2,7.25,2.4
31.9038,48.0118,"UKR",8.2,499,"s",16.3,57.4,26.2,37.5,6.65,3.6
32.051,50.7583,"UKR",7.6,582,"l",33.1,55.3,11.6,9.7,4.89,1
32.1844,51.2523,"UKR",7.3,589,"ll",86.3,11.5,2.1,13,4.87,1
32.2158,49.776,"UKR",8.1,573,"m",21.6,56.2,22.2,31.1,7.35,2.3
32.2479,49.2992,"UKR",8.2,555,"m",25.3,57.3,17.3,21.8,5.34,1.5
32.309,51.7797,"UKR",6.8,595,"ll",79.8,18.2,2,12,4.5,1.1
32.4136,35.0161,"CYP",19.1,557,"s",34.5,30.5,35,28.7,7.43,1
32.4448,52.0259,"UKR",6.6,598,"ll",71.5,27.5,1,6,4.38,0.8
32.4571,50.1563,"UKR",8,589,"m",14.4,66.3,19.3,24.7,5.93,2.7
32.6563,50.7643,"UKR",7.4,607,"m",20.3,63.7,16,22.3,4.73,2.1
32.9146,51.1171,"UKR",7.1,608,"m",31,53.7,15.3,23.1,6.26,2.3
32.9853,34.6556,"CYP",18.7,426,"s",35.6,34.9,29.5,32.9,7.61,1.7
32.9907,51.5456,"UKR",6.9,598,"l",36,52.3,11.7,18.2,5.22,1.5
33.0461,34.9022,"CYP",13.1,975,"l",59.3,33,7.7,20.9,5.21,2.1
33.1121,49.4261,"UKR",8.3,565,"m",18.9,59.1,22,30.2,6.08,2.9
33.115,51.9905,"UKR",6.3,602,"m",25.8,57.7,16.5,18.7,5.44,1.9
33.1881,35.1861,"CYP",18.5,349,"s",31.5,40.7,27.9,23.5,7.54,0.8
33.2285,49.7299,"UKR",8.1,583,"m",22.5,53.6,24,31.7,7.17,2.6
33.412,50.2072,"UKR",7.7,594,"m",7.6,72.9,19.5,30.9,7.26,3.4
